"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Youth illiterate population, 15-24 years, male (number)","UIS.LP.AG15T24.M","Morocco","MAR","1994","772594.000"
"Youth illiterate population, 15-24 years, male (number)","UIS.LP.AG15T24.M","Morocco","MAR","1982","973609.000"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2024","82.717"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2023","76.959"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2022","76.107"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2021","75.612"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2020","69.753"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2019","66.967"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2018","67.781"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2017","67.634"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2016","67.986"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2015","69.441"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2014","65.193"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2013","61.642"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2012","59.311"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2011","59.267"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2010","58.579"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2009","58.361"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2008","54.020"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2007","50.256"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2006","45.431"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2004","39.167"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2003","37.444"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2002","35.597"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2001","33.098"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","2000","31.544"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1999","30.181"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1997","28.954"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1995","28.848"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1994","28.668"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1993","24.933"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1992","26.486"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1991","28.604"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1990","27.679"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1989","26.021"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1988","22.687"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1987","22.724"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1986","22.306"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1985","20.078"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1983","19.125"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1981","16.287"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1980","15.580"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1979","14.278"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1978","11.566"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1977","9.986"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1976","9.115"
"Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","Morocco","MAR","1975","8.034"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2018","80.095"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2017","80.526"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2016","77.703"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2014","73.585"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2013","72.877"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2011","73.872"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2010","73.287"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2008","74.954"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2007","86.392"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2006","85.642"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2005","86.121"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2004","83.583"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2003","82.421"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2002","79.801"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2001","70.873"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","2000","62.308"
"Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","Morocco","MAR","1999","52.018"
"Women who believe a wife is justified refusing sex with her husband for none of the reasons (%)","SG.RSX.NORS.ZS","Morocco","MAR","2004","1.500"
"Women who believe a husband is justified in beating his wife when she neglects the children (%)","SG.VAW.NEGL.ZS","Morocco","MAR","2004","49.400"
"Used a mobile phone or the internet to check account balance, women (% age 15+)","fin9b.1","Morocco","MAR","2024","9.720"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2024","315794.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2023","318612.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2022","322265.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2021","326350.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2020","329994.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2019","332758.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2018","335012.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2017","336862.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2016","337446.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2015","337831.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2014","340697.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2013","346003.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2012","350680.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2011","352814.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2010","350810.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2009","345486.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2008","340418.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2007","335289.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2006","329486.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2005","323247.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2004","318691.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2003","320691.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2002","327121.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2001","330619.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","2000","330522.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1999","331805.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1998","334040.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1997","334617.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1996","334875.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1995","334183.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1994","334678.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1993","340992.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1992","349345.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1991","352110.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1990","352455.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1989","355749.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1988","360083.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1987","364405.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1986","368219.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1985","371698.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1984","374808.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1983","376685.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1982","375045.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1981","368972.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1980","360888.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1979","353069.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1978","347492.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1977","344196.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1976","341251.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1975","337116.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1974","332399.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1973","327809.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1972","322552.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1971","317182.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1970","311700.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1969","306834.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1968","303137.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1967","299258.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1966","295151.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1965","291112.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1964","287331.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1963","283911.500"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1962","278026.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1961","270223.000"
"Age population, age 00, male","SP.POP.AG00.MA.IN","Morocco","MAR","1960","263299.500"
"Used a mobile phone or the internet to check account balance, men (% age 15+)","fin9b.2","Morocco","MAR","2024","19.165"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2023","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2022","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2021","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2020","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2019","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2018","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2017","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2016","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2015","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2014","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2013","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2012","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2011","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2010","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2009","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2008","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2007","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2006","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2005","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2004","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2003","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2002","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2001","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","2000","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1999","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1998","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1997","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1996","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1995","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1994","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1993","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1992","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1991","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1990","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1989","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1988","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1987","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1986","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1985","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1984","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1983","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1982","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1981","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1980","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1979","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1978","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1977","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1976","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1975","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1974","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1973","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1972","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1971","0.000"
"There is paid parental leave (1=yes; 0=no)","SH.PAR.LEVE.AL","Morocco","MAR","1970","0.000"
"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)","SH.DTH.NCOM.0004.MA.ZS","Morocco","MAR","2019","20.767"
"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)","SH.DTH.NCOM.0004.MA.ZS","Morocco","MAR","2015","19.986"
"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)","SH.DTH.NCOM.0004.MA.ZS","Morocco","MAR","2010","17.508"
"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)","SH.DTH.NCOM.0004.MA.ZS","Morocco","MAR","2000","14.011"
"Received government transfer: into a bank or similar financial institution account  (% age 15+)","fin37.39a","Morocco","MAR","2024","12.433"
"Received government transfer: into a bank or similar financial institution account  (% age 15+)","fin37.39a","Morocco","MAR","2021","5.091"
"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)","SH.DTH.NCOM.1559.FE.ZS","Morocco","MAR","2019","82.533"
"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)","SH.DTH.NCOM.1559.FE.ZS","Morocco","MAR","2015","80.553"
"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)","SH.DTH.NCOM.1559.FE.ZS","Morocco","MAR","2010","77.514"
"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)","SH.DTH.NCOM.1559.FE.ZS","Morocco","MAR","2000","70.947"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2017","54.159"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2016","45.639"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2015","49.272"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2010","51.368"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2009","48.796"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2008","15.380"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2007","17.089"
"Female share of graduates in services (%, tertiary)","SE.TER.GRAD.FE.SV.ZS","Morocco","MAR","2001","23.026"
"Received private sector wages, men (% age 15+)","fin32.n33.2","Morocco","MAR","2024","25.310"
"Received private sector wages, men (% age 15+)","fin32.n33.2","Morocco","MAR","2021","32.028"
"Received a public sector pension: into an account  (% age 15+)","fin38.39.acc","Morocco","MAR","2024","4.463"
"Received a public sector pension: into an account  (% age 15+)","fin38.39.acc","Morocco","MAR","2021","2.332"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2022","14.356"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2021","14.629"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2020","12.358"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2019","11.757"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2018","13.084"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2017","13.697"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2016","13.599"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2015","12.957"
"Share of female directors (% of total directors)","IC.WEF.LLCD.FE.ZS","Morocco","MAR","2014","10.963"
"Received private sector wages, women (% age 15+)","fin32.n33.1","Morocco","MAR","2024","10.267"
"Received private sector wages, women (% age 15+)","fin32.n33.1","Morocco","MAR","2021","11.337"
"Pregnant women receiving prenatal care of at least four visits (% of pregnant women)","SH.STA.ANV4.ZS","Morocco","MAR","2018","53.500"
"Pregnant women receiving prenatal care of at least four visits (% of pregnant women)","SH.STA.ANV4.ZS","Morocco","MAR","2011","55.300"
"Pregnant women receiving prenatal care of at least four visits (% of pregnant women)","SH.STA.ANV4.ZS","Morocco","MAR","2004","30.500"
"Pregnant women receiving prenatal care of at least four visits (% of pregnant women)","SH.STA.ANV4.ZS","Morocco","MAR","1995","12.000"
"Pregnant women receiving prenatal care of at least four visits (% of pregnant women)","SH.STA.ANV4.ZS","Morocco","MAR","1992","9.400"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2017","44.211"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2016","37.679"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2015","39.538"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2010","34.101"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2009","28.266"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2008","14.453"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2007","15.642"
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes (%, tertiary)","SE.TER.GRAD.FE.AG.ZS","Morocco","MAR","2001","18.712"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2022","35.100"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2021","32.720"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2014","16.438"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2004","20.645"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2003","41.320"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","2002","38.810"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","1995","40.870"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","1994","28.222"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","1982","5.000"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2019","25.707"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2018","25.913"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2017","25.854"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2012","35.262"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2011","38.628"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2010","41.300"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2008","43.038"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2007","43.709"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2006","45.702"
"Rate of out-of-school youth of upper secondary school age, male (%)","UIS.ROFST.3.M.CP","Morocco","MAR","2005","47.505"
